Date,全體等權,官方分類:公用,官方分類:地產,官方分類:工商,官方分類:金融,行業:公用,行業:原材料,行業:地產,行業:工業,行業:必需消費,行業:科技,行業:能源,行業:通訊/互聯網,行業:醫療,行業:金融,行業:非必需消費,風格:低波,風格:動量,風格:大市值,風格:高息,2800.HK
2011-01-13,1.228037,0.977516,1.239035,1.290371,1.211488,0.977516,1.240864,1.265722,1.426344,1.085629,1.135029,1.300982,1.192167,,1.211488,0.895371,1.201223,,,1.236343,1.187348
2011-01-14,1.227456,0.971989,1.240204,1.288380,1.214856,0.971989,1.217608,1.261210,1.429861,1.087362,1.123288,1.292516,1.207094,,1.214856,0.895371,1.204920,,,1.240731,1.189781
2011-01-17,1.219358,0.971341,1.237421,1.279832,1.200876,0.971341,1.182724,1.261825,1.426278,1.066550,1.117417,1.274932,1.210084,,1.200876,0.872628,1.202787,,,1.236642,1.184915
2011-01-18,1.222953,0.978239,1.242461,1.285971,1.197390,0.978239,1.247508,1.266684,1.430497,1.071754,1.129159,1.276732,1.201924,,1.197390,0.883401,1.202401,,,1.236849,1.184915
2011-01-19,1.236849,0.985641,1.242403,1.306696,1.210198,0.985641,1.295681,1.268808,1.448431,1.070020,1.127202,1.312015,1.225123,,1.210198,0.885795,1.212682,,,1.248319,1.194647
2011-01-20,1.217023,0.978852,1.225920,1.283804,1.187792,0.978852,1.282392,1.252997,1.417210,1.047475,1.109589,1.282926,1.210420,,1.187792,0.883401,1.198076,,,1.232307,1.175182
2011-01-21,1.208392,0.974320,1.221920,1.270759,1.182398,0.974320,1.267442,1.246556,1.391838,1.064816,1.115460,1.260942,1.209426,,1.182398,0.891780,1.194202,,,1.227225,1.170316
2011-01-24,1.200257,0.972772,1.217791,1.259303,1.174756,0.972772,1.244186,1.238089,1.374971,1.064816,1.093933,1.256978,1.204731,,1.174756,0.894174,1.194224,,,1.220936,1.165450
2011-01-25,1.202656,0.970781,1.216900,1.268649,1.168824,0.970781,1.249169,1.235730,1.390589,1.083891,1.093933,1.256881,1.221650,,1.168824,0.900159,1.192266,,,1.218275,1.165450
2011-01-26,1.206831,0.967097,1.223205,1.276819,1.168487,0.967097,1.269103,1.242224,1.397537,1.094299,1.084149,1.267162,1.235372,,1.168487,0.898962,1.189928,,,1.217969,1.167883
2011-01-27,1.208074,0.974391,1.209544,1.285617,1.162186,0.974391,1.290698,1.228425,1.411876,1.082158,1.097847,1.278864,1.245120,,1.162186,0.890583,1.189671,,,1.218128,1.165450
2011-01-28,1.197439,0.973401,1.193984,1.273914,1.151829,0.973401,1.275748,1.213380,1.395811,1.059612,1.091977,1.252861,1.258253,,1.151829,0.892977,1.182366,,,1.207800,1.155718
2011-01-31,1.188547,0.969274,1.181743,1.265034,1.142765,0.969274,1.265781,1.200336,1.373740,1.059612,1.080235,1.266784,1.247966,,1.142765,0.884598,1.168995,,,1.199271,1.150852
2011-02-01,1.189081,0.973049,1.179403,1.267011,1.140953,0.973049,1.284053,1.199550,1.367152,1.044004,1.080235,1.280948,1.250513,,1.140953,0.889386,1.174369,,,1.204087,1.150852
2011-02-02,1.210863,0.985885,1.208393,1.289344,1.161407,0.985885,1.307309,1.220584,1.407268,1.054412,1.103718,1.294752,1.269335,,1.161407,0.903750,1.198079,,,1.223660,1.170803
2011-02-07,1.188952,0.972338,1.180382,1.265009,1.143630,0.972338,1.275748,1.192048,1.386642,1.012791,1.088063,1.256075,1.242563,,1.143630,0.930085,1.180283,,,1.203782,1.153285
2011-02-08,1.183372,0.971610,1.153055,1.261081,1.145672,0.971610,1.290698,1.166138,1.368846,1.002383,1.099804,1.263729,1.242460,,1.145672,0.937267,1.179869,,,1.195890,1.148418
2011-02-09,1.161476,0.963488,1.122060,1.232557,1.134541,0.963488,1.250831,1.128948,1.345045,0.969433,1.086106,1.222495,1.229334,,1.134541,0.930085,1.167616,,,1.172824,1.133820
2011-02-10,1.136761,0.955516,1.097869,1.204590,1.107732,0.955516,1.219269,1.107431,1.311221,0.927812,1.062622,1.186797,1.212177,,1.107732,0.927690,1.149238,,,1.151731,1.111922
2011-02-11,1.146553,0.953760,1.100471,1.222181,1.113447,0.953760,1.229236,1.114077,1.316035,0.948624,1.101761,1.200920,1.238996,,1.113447,0.967192,1.146575,,,1.161562,1.119221
2011-02-14,1.163926,0.953077,1.113367,1.246212,1.130140,0.953077,1.285714,1.124758,1.340051,0.993712,1.062622,1.230438,1.256356,,1.130140,1.016270,1.155436,,,1.176740,1.131387
2011-02-15,1.154471,0.953224,1.096112,1.237293,1.120143,0.953224,1.289037,1.112748,1.332956,0.976370,1.058708,1.218265,1.239520,,1.120143,0.997118,1.147378,,,1.168042,1.121655
2011-02-16,1.162525,0.955692,1.103726,1.245662,1.130395,0.955692,1.294020,1.113957,1.345947,0.993712,1.088063,1.237127,1.238978,,1.130395,0.981556,1.154364,,,1.174446,1.133820
2011-02-17,1.166689,0.945278,1.102243,1.254167,1.137361,0.945278,1.303987,1.113153,1.353776,1.002383,1.097847,1.254124,1.243313,,1.137361,0.976768,1.156068,,,1.171703,1.141119
2011-02-18,1.181861,0.952978,1.115519,1.268920,1.157700,0.952978,1.297342,1.132711,1.368258,1.000650,1.091977,1.270353,1.265956,,1.157700,0.980359,1.168440,,,1.186026,1.155718
2011-02-21,1.176422,0.967003,1.109661,1.259698,1.149739,0.967003,1.287375,1.123654,1.352697,1.005854,1.097847,1.272391,1.256429,,1.149739,0.960010,1.171443,,,1.184948,1.150852
2011-02-22,1.149761,0.957319,1.081411,1.228498,1.124392,0.957319,1.257475,1.095865,1.315204,0.976370,1.088063,1.251517,1.212276,,1.124392,0.937267,1.156001,,,1.162423,1.126521
2011-02-23,1.144241,0.962639,1.080387,1.217792,1.120095,0.962639,1.234219,1.094419,1.302153,0.960762,1.080235,1.243568,1.200947,,1.120095,0.939661,1.155602,,,1.158735,1.124088
2011-02-24,1.128362,0.955876,1.071423,1.195154,1.107760,0.955876,1.217608,1.083107,1.271229,0.950358,1.070450,1.220508,1.195517,,1.107760,0.898962,1.144398,,,1.141984,1.107056
2011-02-25,1.149441,0.966870,1.098843,1.218545,1.125169,0.966870,1.237542,1.104908,1.304261,0.979837,1.086106,1.235613,1.222272,,1.125169,0.920508,1.163999,,,1.157535,1.128954
2011-02-28,1.164115,0.964152,1.110096,1.235116,1.146468,0.964152,1.277409,1.120720,1.321529,0.985041,1.078278,1.252109,1.242540,,1.146468,0.914523,1.170812,,,1.170924,1.145985
2011-03-01,1.178020,0.971162,1.135136,1.251333,1.152423,0.971162,1.225914,1.136936,1.346176,1.012791,1.084149,1.268260,1.275378,,1.152423,0.940858,1.177007,,,1.187526,1.148418
2011-03-02,1.161218,0.963407,1.109361,1.232456,1.140733,0.963407,1.210963,1.110873,1.324548,1.016258,1.070450,1.246164,1.256317,,1.140733,0.927690,1.167195,,,1.174076,1.126521
2011-03-03,1.166616,0.964305,1.117241,1.237917,1.146523,0.964305,1.212625,1.120555,1.342134,1.009320,1.064579,1.250479,1.254267,,1.146523,0.904345,1.169202,,,1.174949,1.133820
2011-03-04,1.182545,0.970303,1.130355,1.256899,1.163248,0.970303,1.229236,1.136775,1.355597,1.023195,1.080235,1.262329,1.288965,,1.163248,0.928919,1.178465,,,1.190085,1.148418
2011-03-07,1.175637,0.969091,1.120998,1.248429,1.157998,0.969091,1.212625,1.130054,1.336366,1.011054,1.068493,1.276730,1.274715,,1.157998,0.916632,1.173609,,,1.186748,1.141119
2011-03-08,1.195973,0.984180,1.138769,1.272246,1.175917,0.984180,1.229236,1.149177,1.364623,1.038804,1.076321,1.300392,1.299845,,1.175917,0.925233,1.191298,,,1.203703,1.163017
2011-03-09,1.202855,0.989203,1.142445,1.278614,1.186446,0.989203,1.247508,1.154592,1.372302,1.052675,1.076321,1.296087,1.309870,,1.186446,0.928919,1.199583,,,1.208047,1.167883
2011-03-10,1.194561,0.993039,1.134949,1.268753,1.174758,0.993039,1.242525,1.141559,1.363237,1.061349,1.072407,1.288310,1.289553,,1.174758,0.937520,1.195784,,,1.200434,1.155718
2011-03-11,1.177204,0.981363,1.111947,1.252286,1.156967,0.981363,1.220930,1.121612,1.354957,1.019725,1.058708,1.261762,1.276968,,1.156967,0.916632,1.180394,,,1.187943,1.138686
2011-03-14,1.180801,0.985818,1.106024,1.259952,1.158891,0.985818,1.229236,1.116707,1.358371,1.017991,1.037182,1.282608,1.293323,,1.158891,0.924004,1.184701,,,1.188425,1.143552
2011-03-15,1.145302,0.966013,1.060489,1.220888,1.129222,0.966013,1.202658,1.071237,1.317318,0.985041,0.992172,1.246079,1.256973,,1.129222,0.883456,1.158977,,,1.155807,1.111922
2011-03-16,1.149596,0.972245,1.068788,1.225015,1.130267,0.972245,1.245847,1.075309,1.324323,1.014524,0.988258,1.253426,1.249730,,1.130267,0.865025,1.159832,,,1.149886,1.114355
2011-03-17,1.129742,0.976290,1.059286,1.193914,1.112807,0.976290,1.214286,1.065123,1.291245,0.998916,0.958904,1.247961,1.182556,,1.112807,0.825706,1.144887,,,1.127343,1.094891
2011-03-18,1.132874,0.973826,1.082555,1.194592,1.110095,0.973826,1.204319,1.091284,1.298317,1.009320,0.933464,1.232730,1.176498,,1.110095,0.842908,1.141337,,,1.130105,1.097324
2011-03-21,1.151810,0.981265,1.106988,1.216610,1.125160,0.981265,1.217608,1.114483,1.318059,1.028396,0.982387,1.268875,1.190839,,1.125160,0.837993,1.156475,,,1.146967,1.114355
2011-03-22,1.161591,0.990119,1.108158,1.228554,1.136660,0.990119,1.210963,1.115984,1.331565,1.038804,0.986301,1.289303,1.203859,,1.136660,0.842908,1.159780,,,1.155926,1.119221
2011-03-23,1.160522,0.998684,1.115116,1.223856,1.132625,0.998684,1.202658,1.122505,1.326915,1.049208,0.970646,1.291618,1.189530,,1.132625,0.834307,1.159389,,,1.157387,1.121655
2011-03-24,1.162711,1.001948,1.119471,1.224975,1.134853,1.001948,1.212625,1.125807,1.319594,1.017991,0.958904,1.303462,1.211044,,1.134853,0.835536,1.162266,,,1.157004,1.126521
2011-03-25,1.176013,1.007876,1.135928,1.236814,1.151954,1.007876,1.235880,1.139583,1.337324,1.033600,0.958904,1.316052,1.217512,,1.151954,0.837993,1.177250,,,1.168263,1.136253
2011-03-28,1.175436,1.013731,1.143377,1.232858,1.149540,1.013731,1.229236,1.147626,1.333277,1.059612,0.947162,1.302993,1.208036,,1.149540,0.842908,1.179213,,,1.172775,1.133820
2011-03-29,1.174399,1.009858,1.137090,1.235197,1.146991,1.009858,1.240864,1.143561,1.328545,1.057879,0.943249,1.319595,1.207243,,1.146991,0.842908,1.179329,,,1.178750,1.133820
2011-03-30,1.193637,1.025642,1.167353,1.253294,1.162852,1.025642,1.245847,1.169016,1.355059,1.066550,0.956947,1.347058,1.205096,,1.162852,0.874855,1.193216,,,1.200199,1.150852
2011-03-31,1.198546,1.023067,1.175106,1.254201,1.176440,1.023067,1.229236,1.175875,1.359302,1.096033,0.913894,1.356590,1.201147,,1.176440,0.877312,1.194409,,,1.202744,1.155718
2011-04-01,1.210636,1.027165,1.185469,1.269644,1.187088,1.027165,1.245847,1.186250,1.374281,1.118579,0.892368,1.382256,1.228112,,1.187088,0.872398,1.202490,,,1.206097,1.167883
2011-04-04,1.229236,1.033141,1.205776,1.288656,1.209479,1.033141,1.265781,1.207834,1.394275,1.130716,0.931507,1.392293,1.247958,,1.209479,0.880999,1.216487,,,1.223117,1.184915
2011-04-06,1.237893,1.034272,1.217878,1.299737,1.215126,1.034272,1.277409,1.220746,1.414138,1.139387,0.902153,1.395248,1.267444,,1.215126,0.888371,1.221573,,,1.233982,1.192214
2011-04-07,1.237762,1.026667,1.210599,1.304811,1.213543,1.026667,1.275748,1.219764,1.419806,1.127249,0.915851,1.399059,1.265834,,1.213543,0.893286,1.220379,,,1.232209,1.194647
2011-04-08,1.243944,1.026129,1.225133,1.311214,1.217381,1.026129,1.272425,1.233005,1.423083,1.128983,0.923679,1.399938,1.293634,,1.217381,0.890829,1.222888,,,1.235800,1.199513
2011-04-11,1.238884,1.017816,1.219626,1.306875,1.212949,1.017816,1.285714,1.226661,1.411464,1.139387,0.913894,1.409318,1.289116,,1.212949,0.871169,1.219155,,,1.227834,1.194647
2011-04-12,1.226479,1.022609,1.204590,1.293580,1.195714,1.022609,1.262458,1.212007,1.411828,1.111641,0.921722,1.375310,1.269106,,1.195714,0.863797,1.206904,,,1.217228,1.177616
2011-04-13,1.237130,1.028156,1.214763,1.307320,1.203428,1.028156,1.245847,1.224606,1.429058,1.127249,0.947162,1.382978,1.289312,,1.203428,0.860110,1.215318,,,1.225054,1.187348
2011-04-14,1.234184,1.026244,1.213395,1.304362,1.199133,1.026244,1.245847,1.225077,1.434911,1.125512,0.933464,1.363727,1.289558,,1.199133,0.851509,1.208828,,,1.221452,1.177616
2011-04-15,1.235363,1.022157,1.208193,1.309047,1.200414,1.022157,1.247508,1.221965,1.439552,1.144591,0.939335,1.365910,1.294913,,1.200414,0.846594,1.208766,,,1.219873,1.177616
2011-04-18,1.227436,1.029274,1.190868,1.298611,1.195540,1.029274,1.220930,1.205800,1.430382,1.158466,0.923679,1.342696,1.293994,,1.195540,0.842908,1.210516,,,1.217333,1.170316
2011-04-19,1.207861,1.020765,1.165161,1.276280,1.179679,1.020765,1.204319,1.177591,1.404435,1.109908,0.917808,1.326516,1.274490,,1.179679,0.834307,1.198197,,,1.199459,1.155718
2011-04-20,1.223888,1.021632,1.176218,1.298356,1.194838,1.021632,1.234219,1.187445,1.423466,1.113375,0.908023,1.355434,1.333102,,1.194838,0.825706,1.208102,,,1.203844,1.172749
2011-04-21,1.237145,1.028312,1.182189,1.317222,1.205566,1.028312,1.260797,1.193869,1.445266,1.097766,0.904110,1.384992,1.362681,,1.205566,0.829392,1.216695,,,1.208644,1.187348
2011-04-26,1.226768,1.021413,1.169252,1.305478,1.197699,1.021413,1.220930,1.178857,1.429814,1.070020,0.923679,1.374768,1.364022,,1.197699,0.820791,1.213577,,,1.198710,1.180049
2011-04-27,1.222936,1.027838,1.165875,1.300401,1.191020,1.027838,1.217608,1.179875,1.425059,1.092562,0.917808,1.365354,1.336708,,1.191020,0.822020,1.210187,,,1.199132,1.175182
2011-04-28,1.219267,1.028010,1.158092,1.297397,1.187004,1.028010,1.214514,1.175617,1.423964,1.082158,0.909980,1.341477,1.353963,,1.187004,0.820791,1.207019,,,1.199341,1.165450
2011-04-29,1.214547,1.035545,1.155190,1.290164,1.179961,1.035545,1.212850,1.173135,1.414389,1.085629,0.896282,1.337536,1.353419,,1.179961,0.793759,1.205323,,,1.192430,1.158151
2011-05-03,1.210504,1.054326,1.148703,1.281329,1.175412,1.054326,1.206195,1.171858,1.401315,1.064816,0.861057,1.327365,1.349835,,1.175412,0.802360,1.205348,,,1.189840,1.155718
2011-05-04,1.193756,1.059876,1.129425,1.261194,1.156440,1.059876,1.182903,1.151408,1.382941,1.064816,0.859100,1.300522,1.319448,,1.156440,0.790073,1.193729,,,1.175857,1.138686
2011-05-05,1.191119,1.064891,1.126175,1.255048,1.156993,1.064891,1.164602,1.146952,1.381206,1.082158,0.849315,1.282043,1.327503,,1.156993,0.770413,1.196557,,,1.172398,1.138686
2011-05-06,1.188861,1.058214,1.123738,1.252902,1.156604,1.058214,1.167930,1.140662,1.382287,1.080425,0.868885,1.268581,1.329777,,1.156604,0.770413,1.193776,,,1.166059,1.133820
2011-05-09,1.197704,1.070860,1.139552,1.260656,1.161260,1.070860,1.179576,1.156209,1.395995,1.080425,0.874755,1.288398,1.326006,,1.161260,0.744610,1.198802,,,1.169100,1.143552
2011-05-11,1.199626,1.062845,1.143541,1.267252,1.158021,1.062845,1.169593,1.157031,1.407539,1.073487,0.868885,1.299563,1.333995,,1.158021,0.764270,1.198019,,,1.173639,1.143552
2011-05-12,1.187070,1.051017,1.130931,1.253947,1.146668,1.051017,1.146301,1.144481,1.390833,1.047475,0.859100,1.280848,1.347549,,1.146668,0.745839,1.188773,,,1.159821,1.131387
2011-05-13,1.201370,1.075438,1.143975,1.265396,1.162053,1.075438,1.171257,1.158072,1.410828,1.061349,0.833659,1.290865,1.353096,,1.162053,0.753211,1.205394,,,1.176526,1.145985
2011-05-16,1.183938,1.063640,1.130528,1.244789,1.145548,1.063640,1.123009,1.146579,1.396495,1.045741,0.790607,1.264710,1.332405,,1.145548,0.749525,1.192037,,,1.160743,1.128954
2011-05-17,1.181602,1.070968,1.120341,1.240901,1.146566,1.070968,1.118018,1.137570,1.391373,1.040537,0.767123,1.270669,1.321054,,1.146566,0.759355,1.189295,,,1.165553,1.124088
2011-05-18,1.192556,1.067869,1.130373,1.256768,1.155331,1.067869,1.137983,1.143824,1.399477,1.063083,0.851272,1.283596,1.331738,,1.155331,0.761812,1.195785,,,1.172895,1.131387
2011-05-19,1.202624,1.074323,1.151040,1.267046,1.159951,1.074323,1.156284,1.159867,1.412390,1.069404,0.831703,1.298005,1.354786,,1.159951,0.766727,1.198721,,,1.181630,1.141119
2011-05-20,1.201752,1.067545,1.147721,1.268463,1.159139,1.067545,1.149629,1.157581,1.407164,1.099257,0.821918,1.301927,1.376648,,1.159139,0.745839,1.199843,,,1.181061,1.143552
2011-05-23,1.174163,1.049631,1.120412,1.238311,1.132036,1.049631,1.111363,1.132827,1.371394,1.078184,0.798434,1.271882,1.351916,,1.132036,0.716349,1.178833,,,1.153078,1.119221
2011-05-24,1.177849,1.057221,1.126828,1.240195,1.135461,1.057221,1.108036,1.136312,1.366351,1.097498,0.810176,1.282529,1.345380,,1.135461,0.729865,1.184918,,,1.162680,1.121655
2011-05-25,1.176589,1.068608,1.127002,1.234565,1.135522,1.068608,1.086408,1.136601,1.355980,1.106278,0.806262,1.288852,1.352035,,1.135522,0.691774,1.187323,,,1.162106,1.121655
2011-05-26,1.183079,1.068883,1.124828,1.245789,1.141530,1.068883,1.096390,1.134135,1.367622,1.102768,0.812133,1.311406,1.367687,,1.141530,0.690546,1.195190,,,1.166698,1.126521
2011-05-27,1.194440,1.076570,1.138187,1.257923,1.151739,1.076570,1.113027,1.143216,1.380739,1.092233,0.808219,1.342468,1.376711,,1.151739,0.702833,1.203594,,,1.177354,1.141119
2011-05-30,1.196152,1.077331,1.133226,1.260823,1.155820,1.077331,1.114691,1.143587,1.375101,1.086963,0.814090,1.344110,1.395237,,1.155820,0.699147,1.206343,,,1.182157,1.143552
2011-05-31,1.224828,1.097870,1.165382,1.292927,1.179475,1.097870,1.141310,1.181103,1.405635,1.093988,0.859100,1.382507,1.414287,,1.179475,0.718807,1.227688,,,1.212111,1.170316
2011-06-01,1.221007,1.099218,1.160883,1.288537,1.174888,1.099218,1.126337,1.180282,1.409604,1.095743,0.816047,1.377737,1.418412,,1.174888,0.693003,1.230245,,,1.210864,1.165450
2011-06-02,1.203630,1.087367,1.143299,1.269466,1.158459,1.087367,1.098054,1.162658,1.388741,1.088718,0.798434,1.357610,1.393626,,1.158459,0.693003,1.214347,,,1.197146,1.148418
2011-06-03,1.183639,1.067965,1.119020,1.248151,1.143408,1.067965,1.076425,1.138883,1.363650,1.071159,0.780822,1.324046,1.386786,,1.143408,0.689317,1.197565,,,1.180182,1.136253
2011-06-07,1.182069,1.080738,1.115857,1.243082,1.142785,1.080738,1.081416,1.133603,1.359031,1.081694,0.763209,1.316707,1.382400,,1.142785,0.690546,1.199889,,,1.183062,1.131387
2011-06-08,1.171618,1.070863,1.100829,1.237889,1.125861,1.070863,1.126337,1.117602,1.347026,1.083453,0.747554,1.317975,1.376141,,1.125861,0.681945,1.187273,,,1.173674,1.121655
2011-06-09,1.165740,1.069460,1.109876,1.225467,1.120338,1.069460,1.091399,1.123193,1.330839,1.076428,0.722114,1.326689,1.353681,,1.120338,0.683173,1.183559,,,1.176414,1.119221
2011-06-10,1.154101,1.061209,1.096087,1.211520,1.112746,1.061209,1.078089,1.108344,1.317367,1.060624,0.702544,1.317624,1.330458,,1.112746,0.686859,1.177185,,,1.166297,1.109489
2011-06-13,1.157270,1.068220,1.093169,1.214828,1.117725,1.068220,1.108036,1.106715,1.308981,1.076428,0.704501,1.321744,1.348169,,1.117725,0.681945,1.184190,,,1.167001,1.114355
2011-06-14,1.156770,1.069378,1.096163,1.211227,1.119816,1.069378,1.111363,1.108113,1.310831,1.071159,0.690802,1.319231,1.335640,,1.119816,0.680716,1.188035,,,1.168013,1.114355
2011-06-15,1.151680,1.078075,1.088019,1.205165,1.112596,1.078075,1.103045,1.102629,1.302283,1.079939,0.686888,1.308994,1.347732,,1.112596,0.646311,1.188550,,,1.164949,1.107056
2011-06-16,1.132218,1.070363,1.068387,1.182933,1.093499,1.070363,1.071434,1.078950,1.279706,1.069404,0.653620,1.301021,1.305960,,1.093499,0.657370,1.176470,,,1.154363,1.090024
2011-06-17,1.118025,1.062237,1.066134,1.161011,1.083244,1.062237,1.044815,1.075365,1.266563,1.058869,0.639922,1.280018,1.258831,,1.083244,0.630338,1.166669,,,1.142440,1.077859
2011-06-20,1.108842,1.060419,1.043261,1.153055,1.077336,1.060419,1.041487,1.054202,1.244289,1.055355,0.628180,1.281272,1.283151,,1.077336,0.608221,1.163915,,,1.126699,1.072993
2011-06-21,1.123195,1.077361,1.058352,1.169778,1.085796,1.077361,1.056461,1.072752,1.256040,1.057110,0.645793,1.306470,1.308133,,1.085796,0.603306,1.171597,,,1.136301,1.085158
2011-06-22,1.122242,1.073148,1.058760,1.169606,1.083953,1.073148,1.058124,1.071860,1.252639,1.060624,0.653620,1.304412,1.323824,,1.083953,0.589790,1.168638,,,1.134851,1.085158
2011-06-23,1.117437,1.072177,1.075311,1.159503,1.073871,1.072177,1.039823,1.083648,1.239471,1.065890,0.647750,1.301775,1.318050,,1.073871,0.571359,1.162742,,,1.127185,1.080292
2011-06-24,1.139612,1.079213,1.097333,1.182147,1.101122,1.079213,1.069770,1.105345,1.271645,1.065890,0.653620,1.319448,1.338979,,1.101122,0.589790,1.186514,,,1.152577,1.099757
2011-06-27,1.133996,1.090318,1.086688,1.174376,1.095587,1.090318,1.071434,1.093861,1.255005,1.090474,0.667319,1.321437,1.325235,,1.095587,0.566444,1.180453,,,1.139947,1.094891
2011-06-28,1.137187,1.096532,1.083900,1.180707,1.095579,1.096532,1.071434,1.090166,1.257256,1.108037,0.673190,1.331587,1.336338,,1.095579,0.576274,1.179782,,,1.147380,1.097324
2011-06-29,1.140818,1.096251,1.086041,1.191132,1.089655,1.096251,1.064779,1.095895,1.278069,1.115058,0.669276,1.334232,1.335941,,1.089655,0.591019,1.175395,,,1.152157,1.094891
2011-06-30,1.159757,1.115491,1.115734,1.208190,1.105032,1.115491,1.091399,1.120302,1.305242,1.116817,0.669276,1.355200,1.351858,,1.105032,0.594705,1.190823,,,1.169313,1.111922
2011-07-04,1.181980,1.119569,1.139462,1.234039,1.126498,1.119569,1.113027,1.145816,1.325523,1.137886,0.714286,1.378549,1.384777,,1.126498,0.606992,1.201006,,,1.183952,1.131387
2011-07-05,1.181821,1.116642,1.150690,1.231673,1.123604,1.116642,1.084744,1.154075,1.327206,1.113302,0.714286,1.383774,1.376477,,1.123604,0.613136,1.194878,,,1.182192,1.131387
2011-07-06,1.172445,1.121927,1.147070,1.222119,1.104833,1.121927,1.058124,1.150995,1.314755,1.137886,0.704501,1.374763,1.369425,,1.104833,0.597162,1.181377,,,1.169912,1.119221
2011-07-07,1.170400,1.111016,1.140010,1.221210,1.107635,1.111016,1.058124,1.140852,1.311583,1.158960,0.700587,1.376823,1.368824,,1.107635,0.603306,1.181162,,,1.170452,1.116788
