Date,全體等權,恒指類:公用,恒指類:地產,恒指類:工商,恒指類:金融,行業:公用,行業:原材料,行業:地產,行業:工業,行業:必需消費,行業:科技,行業:能源,行業:通訊/互聯網,行業:醫療,行業:金融,行業:非必需消費,風格:低波,風格:動量,風格:大市值,風格:高息,2800.HK
2014-07-10,1.260933,1.521182,1.361354,1.198459,1.162995,1.521182,0.462508,1.331771,1.370032,0.896134,0.454011,1.128863,2.020578,,1.162995,0.395436,1.328415,1.078130,1.061437,1.579197,1.207619
2014-07-11,1.261708,1.514803,1.359887,1.201453,1.162615,1.514803,0.462508,1.333906,1.371840,0.897537,0.454011,1.131291,2.016001,,1.162615,0.398425,1.332775,1.075587,1.063283,1.580306,1.210149
2014-07-14,1.266063,1.522071,1.357937,1.206228,1.168459,1.522071,0.462508,1.332428,1.373726,0.898362,0.454011,1.133615,2.071484,,1.168459,0.394468,1.335550,1.079665,1.065337,1.580734,1.217724
2014-07-15,1.271705,1.525560,1.361983,1.214895,1.169304,1.525560,0.462508,1.337708,1.387693,0.895833,0.454011,1.136995,2.107915,,1.169304,0.398343,1.341682,1.088488,1.067727,1.584911,1.220254
2014-07-16,1.274773,1.531926,1.366338,1.218504,1.169492,1.531926,0.462508,1.344377,1.394908,0.905866,0.454011,1.132880,2.109245,,1.169492,0.394927,1.345912,1.092394,1.066022,1.587590,1.225307
2014-07-17,1.273412,1.529460,1.362997,1.217964,1.168038,1.529460,0.462508,1.340098,1.393837,0.910308,0.454011,1.134001,2.111889,,1.168038,0.390119,1.345040,1.089613,1.066865,1.584490,1.225307
2014-07-18,1.269864,1.525070,1.367725,1.211426,1.166200,1.525070,0.462508,1.346140,1.388722,0.904717,0.454011,1.129524,2.095495,,1.166200,0.382982,1.344452,1.080592,1.064136,1.578930,1.220254
2014-07-21,1.265274,1.521499,1.358412,1.208620,1.160788,1.521499,0.462508,1.338067,1.382846,0.901807,0.454011,1.120744,2.079232,,1.160788,0.393320,1.339824,1.081226,1.058248,1.574538,1.215202
2014-07-22,1.285995,1.534069,1.381347,1.228412,1.182849,1.534069,0.462508,1.360127,1.396948,0.917399,0.454011,1.151137,2.116169,,1.182849,0.396687,1.353290,1.102439,1.075965,1.601154,1.240465
2014-07-23,1.301085,1.540743,1.416205,1.238350,1.198364,1.540743,0.462508,1.395735,1.406980,0.910292,0.454011,1.175903,2.120345,,1.198364,0.399150,1.358400,1.108064,1.088616,1.618517,1.248040
2014-07-24,1.309765,1.534656,1.427318,1.244682,1.213825,1.534656,0.462508,1.410479,1.411200,0.912723,0.454011,1.178799,2.142529,,1.213825,0.400656,1.364392,1.112875,1.093531,1.631872,1.253093
2014-07-25,1.311572,1.533099,1.420355,1.246144,1.221886,1.533099,0.462508,1.400087,1.411054,0.911136,0.454011,1.198058,2.136697,,1.221886,0.397607,1.365116,1.112721,1.104828,1.636818,1.260675
2014-07-28,1.322218,1.528245,1.425136,1.255539,1.241924,1.528245,0.462508,1.403543,1.414181,0.913038,0.454011,1.209138,2.182772,,1.241924,0.404544,1.367154,1.127777,1.119019,1.643185,1.268250
2014-07-29,1.334090,1.520663,1.459496,1.262913,1.255127,1.520663,0.462508,1.433099,1.426216,0.917815,0.454011,1.203933,2.216142,,1.255127,0.409533,1.379176,1.147564,1.118899,1.657831,1.280886
2014-07-30,1.344893,1.523782,1.481806,1.275231,1.258155,1.523782,0.462508,1.457303,1.450797,0.931201,0.454011,1.210375,2.207738,,1.258155,0.407915,1.399287,1.147424,1.126932,1.677210,1.288461
2014-07-31,1.347847,1.525180,1.500845,1.272632,1.263629,1.525180,0.462508,1.474167,1.452856,0.924318,0.454011,1.202123,2.207627,,1.263629,0.409223,1.399978,1.152407,1.129272,1.676422,1.290991
2014-08-01,1.333978,1.527437,1.469990,1.260926,1.250715,1.527437,0.462508,1.450595,1.432546,0.916478,0.454011,1.198614,2.187274,,1.250715,0.400155,1.392558,1.133790,1.124760,1.653079,1.275833
2014-08-04,1.342662,1.529665,1.467911,1.273655,1.258495,1.529665,0.462508,1.449876,1.440198,0.926653,0.454011,1.223261,2.204129,,1.258495,0.401839,1.388733,1.142095,1.138542,1.660452,1.280886
2014-08-05,1.338431,1.531409,1.453055,1.271714,1.254051,1.531409,0.462508,1.432585,1.439190,0.929870,0.454011,1.211334,2.241997,,1.254051,0.397672,1.388633,1.143342,1.128027,1.648697,1.278356
2014-08-06,1.335983,1.539276,1.445063,1.269012,1.252250,1.539276,0.462508,1.424549,1.440569,0.939340,0.454011,1.211428,2.189831,,1.252250,0.394014,1.387948,1.143997,1.128390,1.645886,1.278356
2014-08-07,1.328419,1.544727,1.447602,1.255801,1.246951,1.544727,0.462508,1.425344,1.436419,0.933718,0.454011,1.206189,2.164984,,1.246951,0.370090,1.394456,1.127659,1.127807,1.629293,1.270780
2014-08-08,1.324572,1.550679,1.438196,1.254336,1.238824,1.550679,0.462508,1.418733,1.431361,0.930198,0.454011,1.211068,2.156814,,1.238824,0.369497,1.389926,1.131054,1.127298,1.614919,1.265728
2014-08-11,1.343286,1.559177,1.480288,1.267268,1.257749,1.559177,0.462508,1.455066,1.448418,0.934758,0.454011,1.234467,2.182216,,1.257749,0.367991,1.398167,1.148287,1.140552,1.637370,1.283408
2014-08-12,1.346634,1.553427,1.477081,1.275447,1.257476,1.553427,0.462508,1.449526,1.465349,0.940804,0.454011,1.242544,2.188850,,1.257476,0.369415,1.398941,1.152432,1.142752,1.640078,1.283408
2014-08-13,1.357710,1.559800,1.489131,1.285327,1.270962,1.559800,0.462508,1.459415,1.467117,0.953075,0.454011,1.257078,2.216491,,1.270962,0.372365,1.411115,1.160760,1.151681,1.649752,1.296044
2014-08-14,1.350334,1.563903,1.472499,1.277951,1.265747,1.563903,0.462508,1.444978,1.454550,0.950866,0.454011,1.240118,2.208460,,1.265747,0.376511,1.413277,1.152008,1.143586,1.640693,1.290991
2014-08-15,1.352519,1.569403,1.468455,1.280658,1.269169,1.569403,0.462508,1.443073,1.456163,0.948906,0.454011,1.238798,2.245336,,1.269169,0.375312,1.424814,1.154428,1.145115,1.646656,1.298566
2014-08-18,1.353325,1.569202,1.457679,1.285956,1.267680,1.569202,0.462508,1.432980,1.462992,0.947538,0.454011,1.242890,2.288171,,1.267680,0.374334,1.430196,1.150844,1.147844,1.640534,1.298566
2014-08-19,1.365764,1.595340,1.492921,1.293826,1.271592,1.595340,0.462508,1.464660,1.466474,0.950444,0.454011,1.252729,2.290872,,1.271592,0.384618,1.442812,1.167088,1.155239,1.653787,1.306149
2014-08-20,1.372007,1.627024,1.519534,1.291660,1.275489,1.627024,0.462508,1.492990,1.473191,0.945624,0.454011,1.238669,2.283076,,1.275489,0.382269,1.459089,1.171814,1.156943,1.659492,1.308679
2014-08-21,1.363979,1.631526,1.514834,1.283138,1.263693,1.631526,0.462508,1.488510,1.464451,0.929600,0.454011,1.234467,2.279503,,1.263693,0.380006,1.452981,1.168296,1.152044,1.647000,1.303626
2014-08-22,1.367719,1.639664,1.520123,1.282667,1.273380,1.639664,0.462508,1.496477,1.463018,0.915276,0.454011,1.245410,2.283187,,1.273380,0.378651,1.461573,1.166953,1.157600,1.656444,1.306149
2014-08-25,1.367723,1.632609,1.528937,1.278568,1.278827,1.632609,0.462508,1.502339,1.463728,0.902200,0.454011,1.252247,2.265184,,1.278827,0.376549,1.466092,1.169367,1.161914,1.661056,1.311201
2014-08-26,1.361289,1.630520,1.523847,1.271039,1.273133,1.630520,0.462508,1.497938,1.450486,0.894172,0.454011,1.253564,2.254526,,1.273133,0.372473,1.459201,1.161563,1.157616,1.654170,1.308679
2014-08-27,1.354375,1.624777,1.523906,1.264007,1.262952,1.624777,0.462508,1.497288,1.440611,0.886471,0.454011,1.248586,2.259487,,1.262952,0.368262,1.451637,1.155885,1.151777,1.643042,1.298566
2014-08-28,1.341363,1.607305,1.504027,1.253161,1.251513,1.607305,0.462508,1.481600,1.421177,0.873590,0.454011,1.238821,2.271802,,1.251513,0.364405,1.445654,1.139866,1.142530,1.627837,1.290991
2014-08-29,1.339350,1.586062,1.492433,1.256273,1.249939,1.586062,0.462508,1.473445,1.421269,0.869563,0.454011,1.250725,2.299291,,1.249939,0.360458,1.441150,1.139718,1.142957,1.622511,1.290991
2014-09-01,1.338908,1.609252,1.491798,1.254087,1.246331,1.609252,0.462508,1.469284,1.420090,0.879970,0.454011,1.256053,2.283007,,1.246331,0.349502,1.450758,1.129557,1.145291,1.612537,1.288461
2014-09-02,1.344655,1.620038,1.500879,1.261178,1.245770,1.620038,0.462508,1.481352,1.426484,0.879451,0.454011,1.259201,2.325236,,1.245770,0.350223,1.451464,1.132957,1.147331,1.612805,1.290991
2014-09-03,1.372780,1.650591,1.546388,1.279680,1.280862,1.650591,0.462508,1.524675,1.445980,0.885453,0.454011,1.294438,2.356967,,1.280862,0.349735,1.474470,1.157336,1.174906,1.654448,1.321307
2014-09-04,1.374368,1.644662,1.542860,1.282183,1.285313,1.644662,0.462508,1.525713,1.450617,0.881563,0.454011,1.293425,2.367077,,1.285313,0.351094,1.475243,1.163193,1.172909,1.656550,1.318784
2014-09-05,1.369761,1.637655,1.531849,1.277673,1.284950,1.637655,0.462508,1.521083,1.442605,0.877998,0.454011,1.289805,2.359155,,1.284950,0.346848,1.473548,1.152961,1.171838,1.659673,1.316254
2014-09-08,1.369608,1.627806,1.539539,1.276676,1.285084,1.627806,0.462508,1.530411,1.436759,0.878604,0.454011,1.295190,2.353168,,1.285084,0.343599,1.466905,1.149301,1.172184,1.660645,1.313731
2014-09-10,1.344888,1.607347,1.504372,1.253014,1.264498,1.607347,0.462508,1.496500,1.425741,0.869250,0.454011,1.255765,2.281581,,1.264498,0.334894,1.455469,1.121612,1.152245,1.626288,1.290991
2014-09-11,1.341616,1.598440,1.507497,1.248464,1.262251,1.598440,0.462508,1.500340,1.426984,0.860015,0.454011,1.238006,2.305293,,1.262251,0.333230,1.453142,1.118591,1.143251,1.625288,1.290991
2014-09-12,1.337468,1.604658,1.502705,1.242172,1.260131,1.604658,0.462508,1.493798,1.412778,0.860170,0.454011,1.226743,2.316689,,1.260131,0.333460,1.447813,1.115292,1.137522,1.620660,1.285938
2014-09-15,1.323456,1.580214,1.494044,1.228019,1.247644,1.580214,0.462508,1.486566,1.401577,0.851308,0.454011,1.203818,2.305153,,1.247644,0.325589,1.438045,1.092684,1.123003,1.609909,1.275833
2014-09-16,1.314335,1.575840,1.486002,1.216765,1.241644,1.575840,0.462508,1.477465,1.410944,0.848234,0.454011,1.192190,2.226238,,1.241644,0.313927,1.441394,1.075814,1.120353,1.596866,1.265728
2014-09-17,1.325265,1.594368,1.493565,1.224448,1.257939,1.594368,0.462508,1.487071,1.421523,0.845796,0.454011,1.218513,2.252419,,1.257939,0.303857,1.451157,1.079950,1.135324,1.609140,1.278356
2014-09-18,1.312250,1.574976,1.471164,1.213677,1.248224,1.574976,0.462508,1.466694,1.406137,0.837401,0.454011,1.203515,2.224522,,1.248224,0.307698,1.441195,1.072409,1.125734,1.600038,1.265728
2014-09-19,1.311956,1.557776,1.465157,1.214216,1.254197,1.557776,0.462508,1.456448,1.405982,0.832544,0.454011,1.197967,2.237898,,1.254197,0.317859,1.437781,1.084035,1.123028,1.605829,1.273303
2014-09-22,1.295180,1.549378,1.436464,1.201378,1.234658,1.549378,0.462508,1.429258,1.398363,0.833254,0.454011,1.176704,2.178662,,1.234658,0.315051,1.429266,1.064164,1.108401,1.586487,1.253093
2014-09-23,1.290306,1.546310,1.438137,1.193512,1.232214,1.546310,0.462508,1.430363,1.390862,0.831501,0.454011,1.169085,2.172507,,1.232214,0.306349,1.430125,1.056894,1.105471,1.575811,1.250570
2014-09-24,1.298915,1.569848,1.435821,1.202825,1.240311,1.569848,0.462508,1.426586,1.394381,0.848012,0.454011,1.196712,2.170896,,1.240311,0.301516,1.437475,1.056222,1.121391,1.582873,1.253093
2014-09-25,1.291236,1.558456,1.435446,1.195613,1.229334,1.558456,0.462508,1.423920,1.392397,0.850725,0.454011,1.189425,2.151777,,1.229334,0.291753,1.431464,1.047188,1.112355,1.567117,1.245517
2014-09-26,1.288846,1.564704,1.428086,1.192626,1.228595,1.564704,0.462508,1.417358,1.394779,0.841473,0.454011,1.176522,2.129062,,1.228595,0.301007,1.437643,1.047062,1.110905,1.566395,1.240465
2014-09-29,1.260652,1.529296,1.384707,1.169307,1.202991,1.529296,0.462508,1.371527,1.364904,0.825761,0.454011,1.158807,2.109593,,1.202991,0.292466,1.401882,1.022706,1.091476,1.529769,1.217724
2014-09-30,1.244695,1.503742,1.364971,1.154926,1.189896,1.503742,0.462508,1.354003,1.347621,0.818733,0.454011,1.150741,2.067686,,1.189896,0.284999,1.389309,1.008775,1.083530,1.508619,1.202566
2014-10-03,1.254298,1.516531,1.391266,1.160263,1.197353,1.516531,0.462508,1.375337,1.354269,0.825655,0.454011,1.153284,2.092098,,1.197353,0.284381,1.391294,1.015506,1.087581,1.508339,1.210149
2014-10-06,1.269448,1.533629,1.417787,1.174696,1.205981,1.533629,0.462508,1.402227,1.367474,0.829968,0.454011,1.154964,2.103967,,1.205981,0.303893,1.400092,1.034073,1.091393,1.532283,1.222777
2014-10-07,1.273558,1.547239,1.420557,1.178262,1.208883,1.547239,0.462508,1.404898,1.371236,0.832235,0.454011,1.159049,2.109783,,1.208883,0.305269,1.407159,1.038140,1.098522,1.540634,1.227829
2014-10-08,1.264271,1.526533,1.408403,1.169997,1.203048,1.526533,0.462508,1.396034,1.362084,0.834875,0.454011,1.147340,2.090858,,1.203048,0.297291,1.398812,1.027478,1.090500,1.525533,1.220254
2014-10-09,1.278612,1.556832,1.431422,1.180206,1.215443,1.556832,0.462508,1.414602,1.372530,0.837947,0.454011,1.158795,2.128408,,1.215443,0.301419,1.414473,1.037998,1.102334,1.537786,1.232882
2014-10-10,1.258914,1.522393,1.412167,1.163954,1.194200,1.522393,0.462508,1.395544,1.359356,0.827634,0.454011,1.142908,2.082393,,1.194200,0.295465,1.398342,1.011993,1.088399,1.515366,1.210149
2014-10-13,1.264353,1.538522,1.420967,1.165764,1.201786,1.538522,0.462508,1.404734,1.361455,0.829825,0.454011,1.145181,2.085203,,1.201786,0.293953,1.414225,1.014384,1.096128,1.516431,1.215202
2014-10-14,1.258103,1.558106,1.426595,1.152285,1.197222,1.558106,0.462508,1.407511,1.353082,0.814052,0.454011,1.127868,2.070398,,1.197222,0.290059,1.414115,1.014515,1.086514,1.513506,1.210149
2014-10-15,1.263802,1.567124,1.441484,1.153908,1.205072,1.567124,0.462508,1.424689,1.358828,0.808123,0.454011,1.114487,2.082224,,1.205072,0.297019,1.422227,1.018463,1.086284,1.520052,1.215202
2014-10-16,1.250659,1.557012,1.418294,1.142232,1.194495,1.557012,0.462508,1.402667,1.342628,0.805675,0.454011,1.098235,2.051093,,1.194495,0.297283,1.411193,1.007504,1.074753,1.505736,1.200036
2014-10-17,1.259797,1.554282,1.425597,1.154353,1.200903,1.554282,0.462508,1.409785,1.345096,0.816083,0.454011,1.112459,2.057840,,1.200903,0.310620,1.413089,1.013165,1.081251,1.520640,1.210149
2014-10-20,1.262495,1.557943,1.424394,1.159073,1.200985,1.557943,0.462508,1.408808,1.347931,0.822118,0.454011,1.113984,2.073095,,1.200985,0.313131,1.409057,1.014165,1.083521,1.522940,1.210149
2014-10-21,1.262940,1.564209,1.435175,1.155892,1.201730,1.564209,0.462508,1.418843,1.349615,0.814295,0.454011,1.110273,2.062614,,1.201730,0.312623,1.414748,1.019106,1.082142,1.520673,1.212672
2014-10-22,1.278731,1.576497,1.455396,1.170309,1.217648,1.576497,0.462508,1.437316,1.374663,0.818292,0.454011,1.124373,2.084342,,1.217648,0.316409,1.430692,1.038734,1.095111,1.543660,1.227829
2014-10-23,1.276730,1.570509,1.454963,1.165484,1.221978,1.570509,0.462508,1.436428,1.374296,0.819965,0.454011,1.119058,2.039392,,1.221978,0.315488,1.431770,1.037728,1.093572,1.549701,1.225307
2014-10-24,1.271833,1.567496,1.447036,1.160902,1.217926,1.567496,0.462508,1.428252,1.367711,0.813561,0.454011,1.112711,2.062207,,1.217926,0.312411,1.429042,1.035096,1.087661,1.542927,1.222777
2014-10-27,1.261415,1.569241,1.435658,1.149382,1.207795,1.569241,0.462508,1.418243,1.362795,0.800032,0.454011,1.100238,2.052346,,1.207795,0.303784,1.424150,1.025062,1.081918,1.530380,1.215202
2014-10-28,1.281146,1.592265,1.454880,1.164820,1.234184,1.592265,0.462508,1.437066,1.373219,0.808624,0.454011,1.120987,2.096643,,1.234184,0.307961,1.444364,1.037368,1.103374,1.558955,1.235412
2014-10-29,1.298308,1.595799,1.468315,1.185776,1.247658,1.595799,0.462508,1.449556,1.381031,0.825727,0.454011,1.143474,2.133653,,1.247658,0.325395,1.449706,1.049294,1.114971,1.584147,1.250570
2014-10-30,1.294337,1.610304,1.468017,1.181492,1.237448,1.610304,0.462508,1.447246,1.380726,0.830787,0.454011,1.124632,2.133109,,1.237448,0.324099,1.445868,1.047286,1.105122,1.574064,1.242253
2014-10-31,1.311683,1.622674,1.490275,1.197170,1.255545,1.622674,0.462508,1.469451,1.388058,0.841537,0.454011,1.135701,2.172704,,1.255545,0.337305,1.456432,1.057676,1.117278,1.593289,1.257842
2014-11-03,1.306763,1.609255,1.494649,1.192535,1.247861,1.609255,0.462508,1.470288,1.393698,0.833460,0.454011,1.121582,2.160325,,1.247861,0.340679,1.451682,1.052821,1.108482,1.582370,1.252646
2014-11-04,1.304742,1.611990,1.486412,1.188760,1.251644,1.611990,0.462508,1.461336,1.401000,0.824585,0.454011,1.124124,2.157420,,1.251644,0.330308,1.453814,1.052062,1.112687,1.573582,1.252646
2014-11-05,1.294623,1.614701,1.467450,1.177594,1.245726,1.614701,0.462508,1.443858,1.396817,0.821540,0.454011,1.104293,2.147585,,1.245726,0.319952,1.450003,1.044301,1.106235,1.555325,1.244851
2014-11-06,1.289034,1.610008,1.454440,1.172909,1.242468,1.610008,0.462508,1.431465,1.396353,0.819752,0.454011,1.101139,2.164230,,1.242468,0.307338,1.447337,1.039667,1.105418,1.546111,1.242253
2014-11-07,1.283999,1.591139,1.446800,1.169864,1.238956,1.591139,0.462508,1.422380,1.394741,0.812912,0.454011,1.096934,2.152555,,1.238956,0.312505,1.441389,1.032549,1.099618,1.548376,1.234458
2014-11-10,1.291480,1.614225,1.453987,1.173488,1.249703,1.614225,0.462508,1.425354,1.399442,0.802628,0.454011,1.104582,2.174011,,1.249703,0.320073,1.450973,1.050565,1.108990,1.562904,1.247449
2014-11-11,1.295449,1.618085,1.454964,1.175331,1.259519,1.618085,0.462508,1.428894,1.407499,0.803730,0.454011,1.094672,2.151254,,1.259519,0.328052,1.463948,1.050451,1.116548,1.576345,1.247449
2014-11-12,1.300869,1.615902,1.454614,1.181644,1.267877,1.615902,0.462508,1.430390,1.412216,0.804159,0.454011,1.103687,2.176287,,1.267877,0.329107,1.474649,1.056462,1.124888,1.579607,1.255244
2014-11-13,1.308679,1.623287,1.458698,1.189031,1.278100,1.623287,0.462508,1.432365,1.423232,0.816169,0.454011,1.100457,2.174710,,1.278100,0.337105,1.478762,1.059162,1.132814,1.583928,1.260440
2014-11-14,1.312526,1.633541,1.465586,1.193225,1.277334,1.633541,0.462508,1.438064,1.431168,0.825258,0.454011,1.086606,2.199184,,1.277334,0.341218,1.486024,1.060160,1.127392,1.583934,1.263046
2014-11-17,1.297845,1.613857,1.454848,1.180057,1.259932,1.613857,0.462508,1.428658,1.421418,0.816162,0.454011,1.071881,2.164342,,1.259932,0.335301,1.477875,1.043398,1.113229,1.568777,1.247449
2014-11-18,1.283101,1.591322,1.440475,1.166968,1.244946,1.591322,0.462508,1.414188,1.416196,0.805693,0.454011,1.057652,2.144812,,1.244946,0.324962,1.463759,1.032400,1.097542,1.547793,1.234458
2014-11-19,1.275165,1.579953,1.433070,1.159464,1.237463,1.579953,0.462508,1.408487,1.410199,0.799112,0.454011,1.049387,2.131132,,1.237463,0.320952,1.456372,1.022736,1.090576,1.536657,1.226655
2014-11-20,1.270912,1.573491,1.424290,1.157480,1.231853,1.573491,0.462508,1.401479,1.400475,0.794500,0.454011,1.057512,2.142865,,1.231853,0.317003,1.450975,1.019664,1.090458,1.536081,1.221459
2014-11-21,1.279750,1.580400,1.434537,1.168133,1.235839,1.580400,0.462508,1.410019,1.403961,0.801892,0.454011,1.075552,2.147781,,1.235839,0.326084,1.454889,1.022931,1.099594,1.546991,1.231859
2014-11-24,1.311440,1.603316,1.501436,1.190658,1.267397,1.603316,0.462508,1.466278,1.427027,0.809145,0.454011,1.114994,2.185849,,1.267397,0.333214,1.466517,1.046462,1.125628,1.585577,1.255244
2014-11-25,1.310600,1.611869,1.502092,1.188007,1.266981,1.611869,0.462508,1.465971,1.433127,0.806725,0.454011,1.102583,2.186972,,1.266981,0.331867,1.470551,1.043271,1.123198,1.587962,1.252646
2014-11-26,1.326539,1.634022,1.514566,1.196224,1.298064,1.634022,0.462508,1.478600,1.448677,0.811017,0.454011,1.108623,2.189590,,1.298064,0.334051,1.489090,1.051118,1.140198,1.607736,1.268243
2014-11-27,1.321000,1.627757,1.505061,1.191069,1.294561,1.627757,0.462508,1.469903,1.440049,0.810641,0.454011,1.102466,2.172685,,1.294561,0.334519,1.473886,1.048767,1.136368,1.603217,1.260440
2014-11-28,1.324038,1.631450,1.509370,1.187931,1.309868,1.631450,0.462508,1.472056,1.457588,0.804221,0.454011,1.082773,2.178335,,1.309868,0.330887,1.481530,1.047568,1.145880,1.611987,1.257842
2014-12-01,1.293230,1.594892,1.468649,1.161750,1.278852,1.594892,0.462508,1.435274,1.438433,0.792995,0.454011,1.043837,2.106237,,1.278852,0.323128,1.453333,1.025810,1.121318,1.568733,1.224057
2014-12-02,1.311976,1.605715,1.495849,1.171043,1.314316,1.605715,0.462508,1.459266,1.452001,0.799248,0.454011,1.062981,2.115371,,1.314316,0.318220,1.471615,1.034935,1.140985,1.593848,1.239654
2014-12-03,1.299257,1.570067,1.491321,1.155168,1.312124,1.570067,0.462508,1.456287,1.439606,0.791284,0.454011,1.054264,2.072318,,1.312124,0.302081,1.460657,1.028509,1.135271,1.574581,1.229261
2014-12-04,1.320136,1.575988,1.494973,1.176893,1.343272,1.575988,0.462508,1.459671,1.463273,0.786699,0.454011,1.121632,2.117682,,1.343272,0.292299,1.466230,1.037566,1.176916,1.614646,1.252646
2014-12-05,1.326060,1.588290,1.504118,1.178791,1.354007,1.588290,0.462508,1.465826,1.470043,0.793125,0.454011,1.114442,2.105423,,1.354007,0.296525,1.473149,1.049736,1.173654,1.622622,1.257842
2014-12-08,1.325239,1.574549,1.498307,1.170364,1.377601,1.574549,0.462508,1.463881,1.471298,0.787065,0.454011,1.099952,2.085990,,1.377601,0.288159,1.473323,1.050848,1.171917,1.638096,1.260440
2014-12-09,1.299986,1.578815,1.481416,1.149527,1.330175,1.578815,0.462508,1.448466,1.450508,0.781686,0.454011,1.062319,2.030039,,1.330175,0.286928,1.460468,1.031594,1.144246,1.588034,1.231859
