Date,全體等權,行業:公用,行業:原材料,行業:地產,行業:工業,行業:必需消費,行業:科技,行業:能源,行業:通訊/互聯網,行業:醫療,行業:金融,行業:非必需消費,風格:低波,風格:動量,風格:大市值,風格:高息,1321.T
2011-03-04,1.149891,0.955773,1.168496,1.322246,1.177052,1.061704,1.091784,1.173598,1.180998,1.067521,1.127613,1.179161,1.012792,,,1.172335,1.128661
2011-03-07,1.131837,0.954771,1.145096,1.298408,1.158050,1.048535,1.083466,1.191841,1.167986,1.051675,1.105492,1.156838,1.002165,,,1.159164,1.114017
2011-03-08,1.131167,0.951685,1.144655,1.289378,1.156824,1.050571,1.074395,1.185760,1.175761,1.060081,1.107799,1.155375,1.003144,,,1.160013,1.112971
2011-03-09,1.137380,0.959589,1.150377,1.303117,1.162158,1.062520,1.076065,1.171571,1.191387,1.065935,1.115715,1.159448,1.010349,,,1.168615,1.112971
2011-03-10,1.119363,0.959689,1.125913,1.267653,1.142244,1.053853,1.061420,1.120898,1.173455,1.062326,1.093305,1.142253,1.004212,,,1.159142,1.102510
2011-03-11,1.100516,0.946284,1.104124,1.254953,1.123974,1.038053,1.035106,1.090494,1.163012,1.048575,1.073598,1.123243,0.992297,,,1.141409,1.086820
2011-03-14,1.026736,0.881684,1.022432,1.193689,1.057408,0.991093,0.951557,1.064143,1.073728,1.012225,0.976954,1.032391,0.943105,,,1.082324,1.012552
2011-03-15,0.910678,0.758992,0.883822,1.076084,0.953569,0.847600,0.849209,1.005362,0.940453,0.895685,0.887295,0.911091,0.841923,,,0.968127,0.936192
2011-03-16,0.961706,0.760969,0.939692,1.126319,1.004840,0.900251,0.895155,1.098601,0.996019,0.945490,0.929163,0.970515,0.871420,,,0.992608,0.961297
2011-03-17,0.955993,0.764095,0.944049,1.111629,0.999699,0.887439,0.881296,1.100628,0.984247,0.948376,0.908134,0.968440,0.868086,,,0.986198,0.955021
2011-03-18,0.989485,0.799864,0.995585,1.149303,1.034794,0.909556,0.919486,1.175625,1.013041,0.964098,0.930374,0.994449,0.887213,,,1.019178,0.972803
2011-03-22,1.039841,0.834593,1.057414,1.197014,1.091671,0.942839,0.964095,1.216164,1.064620,0.987231,0.989964,1.039406,0.919490,,,1.066384,1.017782
2011-03-23,1.026485,0.826745,1.047786,1.158284,1.081437,0.940932,0.940022,1.216164,1.049691,0.973407,0.976010,1.019542,0.912612,,,1.052016,1.001046
2011-03-24,1.023814,0.795499,1.060791,1.153353,1.084901,0.932298,0.930018,1.289134,1.041562,0.973454,0.961288,1.008629,0.900415,,,1.042411,0.996862
2011-03-25,1.029706,0.788585,1.063180,1.144707,1.091320,0.948060,0.938773,1.291161,1.054312,0.989665,0.958301,1.014288,0.910251,,,1.046107,1.008368
2011-03-28,1.026075,0.771106,1.064302,1.116751,1.089485,0.945457,0.933079,1.295215,1.046372,0.987882,0.950984,1.012319,0.907019,,,1.038364,1.003138
2011-03-29,1.030181,0.739367,1.066638,1.118963,1.095925,0.943762,0.949345,1.278923,1.054284,0.994181,0.949779,1.019481,0.900572,,,1.029288,1.009414
2011-03-30,1.055789,0.708983,1.107504,1.139467,1.126514,0.955131,0.979581,1.287069,1.077907,1.011784,0.959650,1.051578,0.899290,,,1.027191,1.034519
2011-03-31,1.060032,0.708983,1.106120,1.133133,1.129904,0.954686,0.990421,1.285032,1.080699,1.024125,0.971702,1.057067,0.899825,,,1.028915,1.036611
2011-04-01,1.054515,0.691818,1.107021,1.145325,1.123596,0.943399,0.985130,1.340018,1.071740,1.017251,0.968475,1.048904,0.887946,,,1.023301,1.034519
2011-04-04,1.052385,0.687924,1.105295,1.125910,1.122188,0.939957,0.991026,1.344091,1.076113,1.020099,0.961269,1.043926,0.888028,,,1.015754,1.034519
2011-04-05,1.037275,0.656782,1.087446,1.106651,1.104918,0.935026,0.975967,1.309470,1.072937,1.018725,0.944958,1.029114,0.882304,,,0.997579,1.025105
2011-04-06,1.028526,0.640474,1.076525,1.097175,1.091942,0.935584,0.970182,1.293178,1.076566,1.017178,0.930930,1.024440,0.878295,,,0.987521,1.021967
2011-04-07,1.028964,0.657391,1.069208,1.093766,1.090180,0.941772,0.963817,1.299288,1.080832,1.014941,0.938880,1.028703,0.884432,,,0.992424,1.023013
2011-04-08,1.046384,0.694102,1.085206,1.118764,1.107703,0.959897,0.973670,1.293178,1.094093,1.025348,0.961425,1.044989,0.893268,,,1.016614,1.040795
2011-04-11,1.047140,0.728729,1.093358,1.115466,1.104952,0.963548,0.965736,1.331872,1.094855,1.026096,0.959967,1.041569,0.899420,,,1.023861,1.035565
2011-04-12,1.026311,0.707883,1.070649,1.096182,1.083407,0.945566,0.940905,1.262631,1.075118,1.012632,0.948312,1.018537,0.888075,,,1.008297,1.017782
2011-04-13,1.033180,0.709536,1.079934,1.101955,1.090504,0.951259,0.948764,1.242266,1.079169,1.021332,0.954774,1.024886,0.886232,,,1.017442,1.029289
2011-04-14,1.036708,0.706694,1.088097,1.101704,1.094010,0.949713,0.952995,1.228010,1.081005,1.011276,0.954237,1.036237,0.885034,,,1.014012,1.027197
2011-04-15,1.031975,0.701765,1.086072,1.088105,1.088863,0.947852,0.943407,1.215791,1.073227,1.008607,0.942891,1.036747,0.884728,,,1.004952,1.020921
2011-04-18,1.027984,0.690907,1.083007,1.087924,1.083737,0.953157,0.934748,1.217828,1.067087,1.012743,0.930645,1.035462,0.882212,,,0.997706,1.018828
2011-04-19,1.016143,0.680081,1.067376,1.071218,1.071205,0.947289,0.921352,1.187280,1.059274,1.000881,0.924704,1.023395,0.875671,,,0.987160,1.007322
2011-04-20,1.030656,0.683460,1.082038,1.081448,1.086095,0.960340,0.934731,1.223937,1.077312,1.016327,0.935918,1.041459,0.882689,,,0.995681,1.025105
2011-04-21,1.038241,0.670492,1.090335,1.086538,1.094782,0.963736,0.950415,1.266704,1.080962,1.026816,0.936793,1.051752,0.882260,,,0.999204,1.030335
2011-04-22,1.037731,0.657117,1.088837,1.078234,1.095367,0.958016,0.951796,1.256521,1.082158,1.012807,0.936540,1.060666,0.875072,,,0.993014,1.033473
2011-04-25,1.037813,0.660664,1.091042,1.089240,1.093710,0.956545,0.952352,1.244302,1.088111,1.006420,0.942060,1.058113,0.871191,,,0.997705,1.030335
2011-04-26,1.026803,0.653301,1.081329,1.089353,1.080953,0.949669,0.937934,1.238193,1.085432,0.990221,0.934073,1.044954,0.865369,,,0.987133,1.017782
2011-04-27,1.035801,0.653216,1.094121,1.099267,1.090375,0.956751,0.946016,1.256521,1.095236,0.999543,0.933125,1.058323,0.868055,,,0.992127,1.033473
2011-04-28,1.049483,0.668262,1.105838,1.111993,1.103542,0.968519,0.958348,1.254485,1.116813,1.012589,0.944419,1.076107,0.878931,,,1.001374,1.050209
2011-05-02,1.067533,0.670525,1.129882,1.139594,1.121675,0.983454,0.973269,1.221901,1.130977,1.024902,0.968966,1.094071,0.887710,,,1.016317,1.067992
2011-05-06,1.057052,0.681650,1.119867,1.138045,1.108827,0.980655,0.955930,1.146550,1.125607,1.029751,0.960724,1.075099,0.887389,,,1.013746,1.051255
2011-05-09,1.052595,0.666644,1.111807,1.140188,1.104847,0.978926,0.955239,1.164879,1.120782,1.029270,0.961446,1.066122,0.881370,,,1.012973,1.046025
2011-05-10,1.058843,0.669774,1.119826,1.140604,1.115612,0.988840,0.957308,1.177098,1.119918,1.029260,0.958252,1.072616,0.881989,,,1.019131,1.046025
2011-05-11,1.061627,0.672680,1.115669,1.152306,1.115832,0.993605,0.962916,1.189317,1.132350,1.029145,0.958954,1.082464,0.883761,,,1.023553,1.052301
2011-05-12,1.046579,0.655856,1.100811,1.128372,1.098811,0.973111,0.949191,1.146550,1.116717,1.009076,0.948089,1.076335,0.872654,,,1.007988,1.035565
2011-05-13,1.034603,0.637038,1.086587,1.107685,1.085583,0.971365,0.937115,1.101747,1.113572,1.002536,0.930197,1.068084,0.862737,,,0.992374,1.031381
2011-05-16,1.022287,0.614616,1.063910,1.096350,1.077640,0.963701,0.932252,1.067127,1.097240,0.998719,0.910621,1.055925,0.852944,,,0.973617,1.021967
2011-05-17,1.022470,0.589522,1.064778,1.108551,1.078061,0.959247,0.936454,1.093601,1.102786,1.001570,0.912877,1.056080,0.849177,,,0.967543,1.020921
2011-05-18,1.035080,0.593852,1.080979,1.125824,1.090461,0.973462,0.946137,1.126185,1.116317,1.008706,0.926130,1.068117,0.856823,,,0.977283,1.030335
2011-05-19,1.027998,0.573824,1.074364,1.128673,1.081053,0.970358,0.932690,1.128222,1.118867,1.007625,0.916384,1.066900,0.850955,,,0.966926,1.025105
2011-05-20,1.023119,0.561800,1.064329,1.123806,1.075661,0.967240,0.933800,1.083419,1.127728,1.010138,0.909446,1.062845,0.845334,,,0.960233,1.024059
2011-05-23,1.008210,0.552885,1.043550,1.102233,1.057575,0.961034,0.922411,1.083419,1.119857,1.006482,0.889507,1.050703,0.841737,,,0.947603,1.010460
2011-05-24,1.010048,0.564353,1.043295,1.098452,1.061503,0.963053,0.925287,1.087492,1.117462,1.012163,0.891458,1.046639,0.846884,,,0.951761,1.011506
2011-05-25,1.004842,0.555107,1.035232,1.096283,1.052464,0.966434,0.914391,1.116003,1.110493,1.010712,0.896812,1.043442,0.847837,,,0.951984,1.005230
2011-05-26,1.017864,0.556747,1.054416,1.105257,1.064484,0.973554,0.929335,1.150623,1.124235,1.021875,0.900866,1.063199,0.853323,,,0.962926,1.020921
2011-05-27,1.014989,0.553679,1.051912,1.100369,1.061672,0.970288,0.925011,1.162842,1.122296,1.018583,0.903926,1.057262,0.848091,,,0.959998,1.017782
2011-05-30,1.012958,0.554470,1.050306,1.100933,1.057710,0.968922,0.927320,1.154696,1.121454,1.017111,0.898185,1.056740,0.847122,,,0.957436,1.015690
2011-05-31,1.032458,0.562265,1.068867,1.115955,1.078917,0.987910,0.946849,1.197463,1.141926,1.030874,0.916746,1.078451,0.860630,,,0.971824,1.033473
2011-06-01,1.033136,0.548189,1.071916,1.115015,1.081526,0.986418,0.948969,1.205609,1.150605,1.025422,0.916625,1.078647,0.858213,,,0.969918,1.034519
2011-06-02,1.017565,0.552254,1.051925,1.089587,1.063879,0.981836,0.932618,1.170988,1.133874,1.018410,0.905822,1.057422,0.851722,,,0.959967,1.019874
2011-06-03,1.006072,0.540400,1.034225,1.078548,1.053800,0.978010,0.925989,1.126185,1.125860,1.012665,0.889344,1.044208,0.844335,,,0.946910,1.014644
2011-06-06,0.991374,0.486820,1.022005,1.071446,1.038413,0.972876,0.910510,1.130258,1.118213,1.002206,0.874491,1.032853,0.834458,,,0.919428,1.003138
2011-06-07,0.999255,0.500163,1.029684,1.072920,1.048120,0.970203,0.918356,1.162842,1.123008,1.007411,0.880645,1.043017,0.838519,,,0.924409,1.009414
2011-06-08,1.000998,0.493563,1.032991,1.071785,1.052002,0.967319,0.921463,1.173025,1.123356,1.010418,0.884724,1.041764,0.841947,,,0.924190,1.009414
2011-06-09,1.001181,0.490107,1.034500,1.070946,1.053291,0.972771,0.915501,1.175061,1.120481,1.016678,0.879693,1.042444,0.842419,,,0.920485,1.011506
2011-06-10,1.008058,0.491291,1.041920,1.083306,1.061385,0.985000,0.915474,1.197463,1.141108,1.022304,0.882383,1.047689,0.850981,,,0.926523,1.013598
2011-06-13,1.003041,0.495376,1.036425,1.075322,1.057547,0.984433,0.911298,1.177098,1.134802,1.015122,0.877182,1.037127,0.849319,,,0.925013,1.007322
2011-06-14,1.017330,0.548390,1.050362,1.095197,1.070083,0.992555,0.922053,1.189317,1.139437,1.017652,0.895340,1.048688,0.863183,,,0.953088,1.018828
2011-06-15,1.020992,0.583127,1.054585,1.097878,1.070583,0.994144,0.926530,1.195426,1.133879,1.023861,0.892813,1.053774,0.861152,,,0.965081,1.023013
2011-06-16,1.005505,0.576950,1.044571,1.071708,1.051474,0.977601,0.910245,1.150623,1.117957,1.008972,0.882666,1.038939,0.850323,,,0.950933,1.005230
2011-06-17,0.996699,0.579133,1.029230,1.064874,1.041253,0.969057,0.904929,1.148587,1.116694,1.000423,0.872236,1.033195,0.844915,,,0.944805,0.996862
2011-06-20,0.999685,0.599024,1.030724,1.055565,1.044390,0.972939,0.899199,1.130258,1.117014,1.009082,0.876030,1.037646,0.851848,,,0.954728,0.996862
2011-06-21,1.010748,0.613169,1.043978,1.059226,1.057114,0.980097,0.904948,1.156733,1.135320,1.010010,0.881882,1.052774,0.863792,,,0.964541,1.009414
2011-06-22,1.030283,0.611762,1.066435,1.080808,1.079025,0.995296,0.923622,1.177098,1.161889,1.019490,0.902478,1.072980,0.873222,,,0.978081,1.025105
2011-06-23,1.026143,0.598998,1.059321,1.083636,1.075216,0.992218,0.918003,1.160806,1.155472,1.015372,0.901009,1.072200,0.870815,,,0.974021,1.025105
2011-06-24,1.036853,0.609294,1.074400,1.090604,1.085736,1.001244,0.934553,1.183207,1.155405,1.015449,0.912501,1.081497,0.873825,,,0.985776,1.032427
2011-06-27,1.027518,0.608290,1.065701,1.089628,1.073429,0.992312,0.922139,1.170988,1.141569,1.004537,0.905249,1.076561,0.865969,,,0.978835,1.023013
2011-06-28,1.034453,0.608468,1.072986,1.103433,1.080190,0.993710,0.928271,1.175061,1.152178,1.012041,0.914340,1.085113,0.870342,,,0.984111,1.028243
2011-06-29,1.049316,0.622007,1.087301,1.126792,1.092821,1.005532,0.946533,1.199499,1.169445,1.021870,0.932545,1.101575,0.878970,,,1.000400,1.043933
2011-06-30,1.055194,0.631308,1.099839,1.128717,1.098678,1.008572,0.946630,1.205609,1.181526,1.023352,0.938669,1.105400,0.883671,,,1.008547,1.047071
2011-07-01,1.059759,0.629451,1.096635,1.134085,1.104706,1.014700,0.953358,1.203572,1.183089,1.022710,0.953662,1.109145,0.885658,,,1.012835,1.051255
2011-07-04,1.072008,0.664163,1.108383,1.171697,1.115543,1.017604,0.959767,1.207645,1.191334,1.029224,0.976701,1.117688,0.893773,,,1.032572,1.061715
2011-07-05,1.074524,0.671802,1.110074,1.177837,1.114172,1.017145,0.968031,1.197463,1.200388,1.037112,0.983942,1.118574,0.895305,,,1.038945,1.061715
2011-07-06,1.085332,0.668155,1.125999,1.199689,1.127115,1.023753,0.976706,1.217828,1.213630,1.040974,0.986089,1.132031,0.901674,,,1.043470,1.060669
2011-07-07,1.085780,0.644998,1.128935,1.193044,1.129616,1.030671,0.980846,1.223937,1.204905,1.042779,0.983580,1.130743,0.904093,,,1.036631,1.060669
2011-07-08,1.091591,0.653254,1.133640,1.199411,1.134028,1.033060,0.990024,1.246339,1.210370,1.049627,0.986883,1.139719,0.906300,,,1.043070,1.067992
2011-07-11,1.084170,0.664563,1.124256,1.191839,1.124253,1.031470,0.977332,1.246339,1.199840,1.043199,0.977391,1.136273,0.906216,,,1.036308,1.061715
2011-07-12,1.067879,0.661007,1.104575,1.173193,1.106726,1.025743,0.956993,1.189317,1.199105,1.037094,0.953700,1.119960,0.901351,,,1.025759,1.046025
2011-07-13,1.072573,0.665715,1.112582,1.182219,1.112986,1.027166,0.956341,1.213755,1.203873,1.042481,0.955977,1.123108,0.906111,,,1.027564,1.048117
2011-07-14,1.067812,0.668071,1.109083,1.171012,1.106135,1.022651,0.945611,1.215791,1.204785,1.043628,0.946993,1.124508,0.901469,,,1.023599,1.046025
2011-07-15,1.073929,0.671576,1.116015,1.175102,1.114132,1.026557,0.949687,1.197463,1.208693,1.052559,0.950058,1.131370,0.908175,,,1.026659,1.046025
2011-07-19,1.068125,0.659675,1.117178,1.179896,1.110130,1.015028,0.938404,1.199499,1.216325,1.044804,0.938009,1.123736,0.905934,,,1.017623,1.040795
2011-07-20,1.076863,0.677568,1.121513,1.190361,1.117482,1.019259,0.946208,1.221901,1.233452,1.054091,0.949690,1.134870,0.909720,,,1.028264,1.051255
2011-07-21,1.076387,0.697802,1.117154,1.181594,1.117757,1.019781,0.942951,1.219864,1.225905,1.053777,0.951396,1.133880,0.910382,,,1.037607,1.052301
2011-07-22,1.087611,0.683796,1.120066,1.208096,1.130974,1.028261,0.955574,1.232083,1.229120,1.061466,0.973097,1.148433,0.915259,,,1.044344,1.066946
2011-07-25,1.079669,0.674913,1.115841,1.193846,1.124018,1.024053,0.943755,1.232083,1.220797,1.056830,0.961621,1.138449,0.909864,,,1.035695,1.058577
2011-07-26,1.084988,0.668697,1.126775,1.194602,1.130459,1.032817,0.945466,1.238193,1.232416,1.058964,0.969126,1.138487,0.914528,,,1.038363,1.064854
2011-07-27,1.075962,0.635864,1.120102,1.185058,1.121265,1.034991,0.935500,1.225974,1.225106,1.058354,0.958608,1.127297,0.910722,,,1.024766,1.055439
2011-07-28,1.059836,0.639571,1.099245,1.161730,1.104617,1.019300,0.918428,1.201536,1.203131,1.049292,0.944371,1.111934,0.897269,,,1.013714,1.042887
2011-07-29,1.054372,0.623932,1.098740,1.174233,1.096524,1.021165,0.904568,1.219864,1.195773,1.037148,0.942821,1.108746,0.894535,,,1.000454,1.035565
2011-08-01,1.069999,0.630282,1.116686,1.196679,1.113209,1.028967,0.912988,1.228010,1.213468,1.047216,0.967062,1.125529,0.900601,1.018660,,1.013326,1.050209
2011-08-02,1.057273,0.621169,1.103170,1.182782,1.095864,1.028956,0.898710,1.219864,1.213325,1.039741,0.961401,1.108559,0.894388,1.001241,,1.008097,1.035565
2011-08-03,1.033571,0.613484,1.079960,1.152364,1.070492,1.003441,0.878807,1.189317,1.204933,1.021899,0.938492,1.079014,0.878546,0.979964,,0.989064,1.015690
2011-08-04,1.035876,0.604806,1.082305,1.147937,1.073611,1.000749,0.882624,1.164879,1.214941,1.022476,0.943693,1.083312,0.878587,0.977988,,0.986765,1.016736
2011-08-05,0.999133,0.603740,1.045373,1.097137,1.033533,0.974087,0.843305,1.085455,1.188363,0.997440,0.903902,1.042593,0.859571,0.941073,,0.960379,0.980126
2011-08-08,0.973590,0.583251,1.019678,1.045244,1.002945,0.958867,0.819333,1.071200,1.166909,0.981076,0.886424,1.017380,0.846021,0.917614,,0.938840,0.961297
2011-08-09,0.956883,0.586761,0.997051,1.031595,0.987724,0.939673,0.805924,1.012141,1.144699,0.962777,0.869156,1.000341,0.834495,0.906483,,0.922972,0.947699
2011-08-10,0.968135,0.619295,1.014256,1.028314,0.995314,0.961898,0.812432,1.040652,1.177197,0.974148,0.875014,1.005857,0.846572,0.916811,,0.938106,0.947699
2011-08-11,0.963581,0.637846,1.015185,1.015004,0.986889,0.971751,0.801624,1.024360,1.184174,0.972616,0.863971,0.998585,0.854387,0.910637,,0.937836,0.945607
2011-08-12,0.960679,0.635230,1.011911,1.000158,0.984003,0.968999,0.795017,1.048798,1.189879,0.974883,0.865430,0.993981,0.854073,0.903397,,0.940593,0.941423
2011-08-15,0.969164,0.633166,1.019198,1.005231,0.989458,0.977971,0.802404,1.069163,1.202070,0.988168,0.873404,1.011084,0.858448,0.913386,,0.945717,0.953975
2011-08-16,0.972328,0.622629,1.024074,1.012805,0.995280,0.974381,0.806207,1.071200,1.212137,0.985344,0.871335,1.016486,0.856609,0.925015,,0.942571,0.956067
2011-08-17,0.969203,0.629516,1.019990,1.011454,0.992332,0.975243,0.798107,1.038616,1.210108,0.980244,0.875697,1.009198,0.857274,0.918779,,0.945738,0.952929
2011-08-18,0.958332,0.630319,1.008673,1.000372,0.980159,0.975141,0.776948,1.015196,1.208269,0.975947,0.871012,0.993972,0.857956,0.899825,,0.943829,0.940377
2011-08-19,0.929229,0.639328,0.971964,0.963596,0.945592,0.963547,0.746042,0.967338,1.188108,0.969182,0.841942,0.961575,0.852211,0.858579,,0.926266,0.918410
2011-08-22,0.918612,0.645394,0.954408,0.960232,0.934072,0.963112,0.735087,0.929663,1.176811,0.970103,0.834992,0.944792,0.852664,0.836218,,0.923195,0.906904
2011-08-23,0.930653,0.650327,0.965757,0.972370,0.943547,0.978370,0.751925,0.956137,1.181540,0.979935,0.843657,0.962286,0.860340,0.845034,,0.928663,0.920502
2011-08-24,0.919843,0.638132,0.954459,0.962646,0.935603,0.972401,0.726225,0.967338,1.182979,0.972070,0.838834,0.947830,0.859354,0.835584,,0.916349,0.912134
2011-08-25,0.936144,0.617441,0.975718,0.985879,0.957665,0.966627,0.745522,0.998904,1.184614,0.971454,0.849511,0.973120,0.858620,0.864748,,0.916212,0.923640
2011-08-26,0.941616,0.630529,0.983465,1.000541,0.963513,0.963616,0.751540,1.002977,1.189529,0.973675,0.849336,0.980040,0.858706,0.877610,,0.922252,0.926778
2011-08-29,0.950308,0.643240,1.000669,1.028238,0.971335,0.969173,0.759458,0.998647,1.202434,0.976857,0.850924,0.985223,0.864394,0.887976,,0.930290,0.932008
2011-08-30,0.962884,0.629496,1.016108,1.036001,0.985578,0.970943,0.780244,1.033023,1.227035,0.984752,0.864836,0.994822,0.866670,0.911634,,0.937940,0.942469
2011-08-31,0.960003,0.626794,1.005526,1.037507,0.982882,0.977791,0.768181,1.045188,1.227955,0.989896,0.864689,0.994550,0.875187,0.898861,,0.940361,0.943515
2011-09-01,0.971279,0.627731,1.019354,1.049371,0.992255,0.993783,0.780894,1.059019,1.236021,0.991839,0.875855,1.009330,0.879720,0.913071,,0.947150,0.952929
2011-09-02,0.957883,0.627421,1.003596,1.026045,0.979604,0.984257,0.763194,1.031303,1.245741,0.981908,0.857332,0.995760,0.875275,0.895046,,0.939816,0.941423
2011-09-05,0.940858,0.632530,0.984094,1.012458,0.960844,0.980471,0.738068,0.980984,1.260432,0.977615,0.835287,0.973683,0.874621,0.876537,,0.926896,0.923640
2011-09-06,0.922803,0.654696,0.960858,0.981929,0.940463,0.977883,0.715089,0.952117,1.243051,0.974244,0.816371,0.951517,0.874973,0.843590,,0.921107,0.903766
2011-09-07,0.930892,0.641797,0.969462,0.998819,0.950962,0.973946,0.726760,0.958004,1.249868,0.977684,0.819752,0.964465,0.875605,0.855458,,0.922146,0.923640
2011-09-08,0.938789,0.647585,0.979408,1.012240,0.956106,0.986633,0.733406,1.003180,1.250973,0.995223,0.822293,0.974071,0.885050,0.859081,,0.927990,0.925732
2011-09-09,0.937158,0.647873,0.974808,1.021196,0.950036,0.994515,0.729453,0.997539,1.263272,0.995475,0.824249,0.974307,0.889514,0.848966,,0.929830,0.918410
2011-09-12,0.913456,0.633469,0.949751,0.991367,0.925184,0.980622,0.700709,0.986782,1.259750,0.975683,0.806281,0.945588,0.880487,0.826997,,0.912897,0.899582
2011-09-13,0.926158,0.624773,0.965828,1.007289,0.941834,0.987366,0.712096,1.000602,1.247162,0.981653,0.820820,0.959171,0.884921,0.841913,,0.919828,0.908996
2011-09-14,0.911734,0.624553,0.945255,0.989864,0.925699,0.980722,0.697285,0.994923,1.243831,0.965973,0.808134,0.946252,0.879496,0.824571,,0.907651,0.897490
2011-09-15,0.927079,0.625938,0.964478,1.002366,0.940594,0.984918,0.713751,1.014008,1.269297,0.977979,0.822946,0.965364,0.885941,0.839970,,0.919073,0.911088
2011-09-16,0.948674,0.616742,0.993364,1.012877,0.963996,0.992196,0.742441,1.048454,1.275914,0.988366,0.846776,0.989543,0.890993,0.871797,,0.933470,0.930962
2011-09-20,0.932743,0.599770,0.979083,0.997175,0.945071,0.992991,0.722692,1.020287,1.254295,0.983754,0.826287,0.975762,0.885012,0.853821,,0.915896,0.917364
